[Header]
; VSM Data File (default extension .dat)
; Copyright (c) 2003-2013, Quantum Design, Inc. All rights reserved.
TITLE,PVDF+GdGeSi-2procent
FILEOPENTIME,608321.69,06/05/2018,1:03 pm
BYAPP,VSM,2.0,2.0
INFO,PPMS VSM Option Release 1.4.10 Build 3,APPNAME
INFO,Quantum Design Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 N0,MOTOR_HW_VERSION
INFO,MMC963,MOTOR_SERIAL_NUMBER
INFO,SRV No X-over 01.03.11,MOTOR_SOFTWARE_VERSION
INFO,Quantum Design VSM Detection Module,VSM_MODULE_NAME
INFO,3101-150 F0,VSM_HW_VERSION
INFO,VSM693,VSM_SERIAL_NUMBER
INFO,VSM No X-over 01.02.05 May 20 2008 13:51:47,VSM_SOFTWARE_VERSION
INFO,702,PREAMP_SERIAL_NUMBER
INFO,Quantum Design VSM Oven Module,OVEN_MODULE_NAME
INFO,unknown,OVEN_HW_VERSION
INFO,OVN299,OVEN_SERIAL_NUMBER
INFO,unknown,OVEN_SOFTWARE_VERSION
INFO,794,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,RnAc5Mn5Nb,SAMPLE_MATERIAL
INFO,,SAMPLE_COMMENT
INFO,5.265143272970622,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
,1573.3235669294554,247.99673429918792,2000.191001537838,3.905001945763277e-05,4.154257389109869e-07
,1578.861094989965,248.93262198014716,2000.191001537838,3.932702991395814e-05,3.893765338015658e-07
,1587.642534311095,249.9678865489835,2000.191001537838,3.683113185319283e-05,3.836576234707586e-07
,1592.9541623848552,250.98516691592738,2000.191001537838,3.705235645113935e-05,3.8198305619731284e-07
,1601.7118957342286,251.9915073187924,2000.191001537838,3.658112658452934e-05,3.483916817574223e-07
,1604.0710278756003,252.97431241695057,2000.191001537838,3.6732904290006794e-05,4.036582889011736e-07
,1613.0755805084145,253.9763260223238,2000.191001537838,3.938927233313606e-05,3.8616933659937316e-07
,1617.2059292319623,255.05937375469173,2000.191001537838,3.818215931689308e-05,3.9773082621763626e-07
,1627.1778408819814,256.0015893813867,2000.191001537838,3.711966762694258e-05,3.2561111953458404e-07
,1629.6641983625648,257.0416004008422,2000.191001537838,3.730722176900979e-05,4.14524686322331e-07
,1636.2119742530979,258.01431183715664,2000.191001537838,3.874043790503002e-05,3.2830879580533916e-07
,1642.0870584384006,259.04076772453413,2000.191001537838,3.929257365402386e-05,3.7421498718117966e-07
,1643.1812239552837,259.955544779555,2000.191001537838,3.8571050682667834e-05,4.103303264113599e-07
,1653.1096497836902,261.035750576678,2000.191001537838,3.733723797624628e-05,4.0583954322006824e-07
,1659.5729281973445,261.9219163785584,2000.191001537838,3.7406972588571434e-05,3.63174491151179e-07
,1667.7408023570028,262.89929338420274,2000.191001537838,3.941165556273811e-05,3.457162768661238e-07
,1673.0105999614123,263.89069622812366,2000.191001537838,3.787147760234267e-05,3.6068073906993015e-07
,1675.7293525180876,264.9731579914019,2000.191001537838,3.767474592694788e-05,3.276064863212859e-07
,1682.446463592075,266.0084517892979,2000.191001537838,3.8164831849570816e-05,3.3186810303974625e-07
,1686.5030113059813,267.1372200811189,2000.191001537838,3.961620577090004e-05,3.3860004932393197e-07
,1695.5565489150172,268.0548435353547,2000.191001537838,3.5519576166997525e-05,3.8608234964127745e-07
,1696.2463713366053,268.9695102215942,2000.191001537838,3.740014606131362e-05,3.4312060606709744e-07
,1696.607563098607,269.9997170157284,2000.191001537838,3.790695247340165e-05,3.828985098323399e-07
sample offset = 34.54 mm touchdown = 9.32000018656254 mm,1698.2471657780402,270.9642706624476,2000.191001537838,3.580468901313858e-05,3.060229830182785e-07
,1703.806590794843,272.02950941871416,2000.191001537838,3.649964066377878e-05,3.288255915655746e-07
,1704.6659923115262,273.0567916328394,2000.191001537838,3.886840253750159e-05,3.701752622619199e-07
,1709.5999637142002,273.994922923562,2000.191001537838,3.657234643680335e-05,3.4830806130288906e-07
,1714.6885723652792,274.9981749422903,2000.191001537838,3.6064340107797495e-05,3.2200303667676334e-07
,1718.1468065358906,276.04370523235883,2000.191001537838,3.560246925926381e-05,3.095866892109896e-07
,1723.7853775906992,277.01719060870187,2000.191001537838,3.6058451546684815e-05,3.163022065498668e-07
,1727.4095909032044,278.06941036623755,2000.191001537838,3.5700745465880506e-05,3.3365182678393e-07
,1733.9314194803567,279.0067225241664,2000.191001537838,3.6048294338916336e-05,3.569138053358053e-07
,1734.560934440194,279.97452872919695,2000.191001537838,3.600741380452306e-05,3.6371125055073796e-07
sample offset = 34.54 mm touchdown = 9.32000018656254 mm,1738.952464332253,281.04702829637085,2000.191001537838,3.865544068746223e-05,3.4513786328091277e-07
sample offset = 34.54 mm touchdown = 9.32000018656254 mm,1745.5403293499648,282.01684258912377,2000.191001537838,3.852553266336032e-05,3.5344525379229653e-07
,1747.6474906420758,283.0633246235266,2000.191001537838,3.8376291216893055e-05,3.5865692726068273e-07
,1750.2478354168215,284.07408781682943,2000.191001537838,3.633518733672643e-05,3.8654454613538757e-07
,1755.7762581938684,285.03857186914314,2000.191001537838,3.366120485498245e-05,2.852644479235801e-07
,1756.4336257682044,285.9386587723262,2000.191001537838,3.547260438582151e-05,3.25436737484601e-07
,1757.0073515279569,286.89165795964385,2000.191001537838,3.724971302043566e-05,3.5475917162319675e-07
,1766.014137267265,288.0162575547943,2000.191001537838,3.451202726542587e-05,2.9001703584391485e-07
,1767.7383593850896,288.8918783605806,2000.191001537838,3.364256773712637e-05,3.0038006908148545e-07
,1775.81164896039,290.0428636637399,2000.191001537838,3.728861642875108e-05,4.053110481385987e-07
,1777.4255465960573,291.0561597078301,2000.191001537838,3.4830564358264565e-05,3.785930908507018e-07
,1783.4675515637077,291.95922205741846,2000.191001537838,3.440828156224752e-05,3.072167996629243e-07
,1784.1902540351443,293.080048951827,2000.191001537838,3.7328975873928154e-05,3.5893246032623223e-07
,1792.3336093720695,293.91723794152944,2000.191001537838,3.618510935636345e-05,3.3817859211554626e-07
,1797.1079244557868,294.99050363090066,2000.191001537838,3.557071911732835e-05,3.093106010202465e-07
,1799.1148506850013,295.992689767143,2000.191001537838,3.690398262182563e-05,3.1813778122263473e-07
,1808.808241287705,297.02101704699805,2000.191001537838,3.366163789512912e-05,3.0882236601035894e-07
sample offset = 34.54 mm touchdown = 9.32000018656254 mm,1812.4642212313315,298.04371802287153,2000.191001537838,3.336649885631142e-05,3.6666482259682884e-07
,1815.072137197557,298.9506991660573,2000.191001537838,3.435379762087438e-05,3.654659321369615e-07
,1819.3587871935981,299.9896531842416,2000.191001537838,3.209062098200689e-05,2.790488781044077e-07
,1828.1181666700415,301.094156836479,2000.191001537838,3.37731039035181e-05,3.2164860860493426e-07
